match_id,radiant_win,duration,avg_mmr,avg_rank_tier,radiant_team,dire_team
6954277416,False,3912,4468.0,81,"90,54,101,7,69","129,10,56,30,40"
6954280605,True,1893,5526.0,81,"37,123,63,15,13","25,114,97,71,9"
6954283000,True,3049,5185.0,81,"93,45,50,86,92","8,107,83,137,69"
6954286607,False,2335,3941.0,81,"123,10,34,47,83","6,25,84,21,2"
6954287519,True,1639,6004.0,81,"80,106,87,137,49","21,83,9,12,69"
6954288812,False,3472,4255.0,81,"62,104,7,75,93","67,32,97,74,86"
6954289213,False,2361,4331.0,81,"123,43,85,44,135","10,53,75,128,47"
6954289801,False,2063,5046.0,81,"107,39,27,53,43","31,63,123,28,61"
6954290219,True,2747,5193.0,81,"120,54,49,75,20","39,27,19,69,14"
6954292403,False,2649,4624.0,81,"30,25,21,126,106","88,75,120,22,11"
6954297504,False,2592,4438.0,81,"14,76,113,33,51","135,42,111,137,74"
6954297610,False,2351,4287.0,81,"72,101,96,109,100","25,45,35,102,14"
6954302519,True,1388,4555.0,81,"37,6,15,77,26","28,92,57,114,86"
6954302601,True,1287,6014.0,81,"25,86,19,5,92","76,93,18,69,120"
6954304019,True,1678,4228.0,81,"77,100,128,85,54","41,34,51,26,129"
6954306303,False,2573,4373.0,81,"11,2,3,74,44","68,12,137,87,104"
6954306717,True,2735,4854.0,81,"14,19,83,8,120","72,96,86,112,25"
6954308813,False,2252,4370.0,81,"15,50,10,74,57","75,70,107,52,106"
6954318007,True,2820,4391.0,81,"70,128,31,75,20","5,85,25,47,22"
6954319707,True,3455,4753.0,81,"105,70,34,102,28","11,16,22,69,136"
6954323011,False,1995,5101.0,81,"74,39,86,8,64","13,50,93,7,55"
6954325100,False,2640,4623.0,81,"56,96,120,86,87","72,93,14,79,11"
6954328409,True,2526,5982.0,81,"51,65,10,5,43","106,6,100,58,9"
6954330111,True,3014,4930.0,81,"119,114,123,105,41","25,110,32,75,120"
6954330403,True,3280,5089.0,81,"30,11,128,100,89","86,22,9,1,47"
6954332705,False,3792,5081.0,81,"128,22,74,96,6","129,50,123,70,19"
6954334201,False,3146,4452.0,81,"86,32,106,98,5","136,83,114,11,129"
6954335001,False,2259,4254.0,81,"53,15,101,111,62","27,67,76,86,96"
6954336613,False,1806,6777.0,81,"120,5,100,81,97","93,126,90,135,96"
6954337100,False,1741,5058.0,81,"120,52,9,94,112","12,85,43,126,75"
6954339607,True,2157,4826.0,81,"7,87,65,8,15","63,6,36,100,51"
6954341800,True,2443,5463.0,81,"49,121,41,73,19","14,32,72,128,56"
6954343012,True,3233,4853.0,81,"91,114,55,22,74","126,109,75,103,63"
6954345517,False,1524,6514.0,81,"15,1,106,45,87","6,22,104,101,77"
6954347718,False,2278,4380.0,81,"129,25,83,107,93","65,88,52,6,30"
6954348015,False,2338,5039.0,81,"75,85,14,6,11","7,9,64,39,41"
6954348802,True,2896,4757.0,81,"91,22,126,114,104","30,76,101,93,108"
6954350419,False,1582,5338.0,81,"90,70,19,35,43","69,10,87,104,72"
6954356909,False,2892,3877.0,81,"75,56,100,65,5","135,62,14,128,34"
6954358406,False,1322,,81,"27,8,21,37,74","90,41,5,61,101"
6954360906,False,1860,,81,"86,100,6,17,104","21,19,105,2,64"
6954364211,False,1865,4997.0,81,"30,75,114,100,46","9,45,104,70,111"
6954365014,False,2597,4120.0,81,"72,129,22,8,88","35,50,114,75,2"
6954367710,False,2312,4248.0,81,"112,4,120,7,14","17,114,78,1,87"
6954367803,True,2052,4982.0,81,"22,114,25,64,60","93,128,112,100,2"
6954369313,True,1799,3514.0,81,"100,15,137,26,97","113,14,78,41,75"
6954375213,True,2231,,81,"55,67,19,22,7","69,126,114,75,11"
6954377106,False,2789,4985.0,81,"91,14,76,13,18","96,50,8,113,102"
6954378216,False,2380,5020.0,81,"54,39,86,136,95","41,105,21,2,101"
6954380200,True,2188,6475.0,81,"22,25,97,104,19","14,43,34,114,83"
6954382519,True,2557,2942.0,81,"25,60,14,59,5","56,86,7,96,35"
6953384210,True,2477,6234.0,81,"98,12,128,85,14","69,86,52,9,6"
6953384409,False,786,4269.0,81,"75,86,23,53,128","5,25,14,11,78"
6953385418,False,2463,5020.0,81,"93,55,5,22,14","54,71,25,33,87"
6953387206,False,1751,5435.0,81,"70,62,60,86,106","15,75,93,87,34"
6953389316,False,2801,4183.0,81,"62,54,76,110,83","14,128,87,85,48"
6953392013,False,1898,5445.0,81,"6,28,13,71,110","83,10,75,39,135"
6953393110,False,2520,4022.0,81,"70,119,39,96,50","135,123,41,86,74"
6953394102,False,2805,5413.0,81,"85,74,47,19,89","100,9,135,35,137"
6953395507,True,1920,3434.0,81,"84,93,16,86,52","26,69,39,2,18"
6953398311,True,1914,6715.0,81,"114,25,83,14,47","22,27,16,35,9"
6953398603,True,2359,6674.0,81,"57,51,123,39,14","35,19,120,84,53"
6953400305,False,1830,3226.0,81,"39,14,10,126,123","129,71,6,84,105"
6953400515,False,1942,4489.0,81,"137,25,84,101,104","64,128,85,21,32"
6953401405,True,716,5097.0,81,"100,15,25,74,7","55,75,114,6,19"
6953401501,True,2875,4745.0,81,"57,32,104,14,11","86,47,111,12,100"
6953403213,True,1826,5052.0,81,"32,16,75,12,100","70,25,102,74,14"
6953403608,True,1463,4530.0,81,"68,77,100,74,42","26,101,126,6,60"
6953404512,False,1310,4702.0,81,"87,137,11,15,10","86,100,65,18,123"
6953404707,False,2290,2178.0,81,"20,97,19,70,86","42,39,36,87,14"
6953404816,True,1867,2971.0,81,"53,83,29,70,101","10,19,89,14,75"
6953406517,False,2051,5525.0,81,"83,101,22,97,54","75,34,14,28,10"
6953407306,False,3369,5133.0,81,"71,14,75,6,129","15,91,87,93,69"
6953407708,False,3070,5275.0,81,"75,104,17,22,54","79,86,28,93,120"
6953408903,True,1705,4859.0,81,"60,62,42,14,34","83,89,74,15,97"
6953410702,False,2141,3824.0,81,"88,22,55,83,25","75,38,32,128,114"
6953411204,True,2208,3674.0,81,"18,99,68,13,85","76,5,4,86,96"
6953411606,False,1376,6161.0,81,"15,14,136,9,106","81,95,91,96,113"
6953412401,False,2334,2682.0,81,"32,54,120,36,83","51,25,29,123,13"
6953413506,True,3122,4859.0,81,"9,137,103,25,22","47,84,44,69,123"
6953413602,False,2583,,81,"9,86,89,66,135","32,70,61,5,65"
6953416216,True,2211,2161.0,81,"126,104,83,11,75","44,85,17,129,86"
6953420111,True,2077,4938.0,81,"96,5,59,89,86","135,75,114,106,25"
6953421107,True,1212,6652.0,81,"61,93,22,86,65","38,75,82,18,73"
6953424305,True,1758,4952.0,81,"104,25,87,7,109","5,1,16,107,19"
6953425804,True,1671,4010.0,81,"61,75,14,123,100","83,9,110,93,19"
6953426009,False,2210,4914.0,81,"70,100,5,106,19","18,65,83,66,99"
6953426011,True,3837,4598.0,81,"22,6,62,128,97","107,21,93,14,105"
6953426108,True,1899,,81,"68,126,74,93,84","26,1,2,76,123"
6953426309,False,2037,,81,"11,59,25,54,32","14,9,34,136,56"
6953426618,False,1617,6442.0,81,"14,100,97,25,75","101,93,26,135,45"
6953427419,False,2107,5420.0,81,"14,75,93,21,34","70,123,16,19,111"
6953427702,True,1729,4798.0,81,"104,19,41,126,30","31,98,96,86,1"
6953427813,True,1773,4961.0,81,"5,104,126,7,25","135,71,30,100,67"
6953427919,False,1377,5795.0,81,"46,9,14,61,84","121,89,32,120,129"
6953429613,False,2450,3899.0,81,"119,36,89,98,136","28,22,42,121,74"
6953429719,False,2401,5159.0,81,"86,54,58,11,106","107,32,55,126,10"
6953430917,True,2384,3949.0,81,"128,104,93,32,36","71,45,87,136,67"
6953431600,False,2088,3485.0,81,"74,26,71,47,70","129,32,15,100,14"
6953435711,True,3001,5301.0,81,"65,21,6,83,119","96,11,15,30,9"
6953436005,False,2157,4365.0,81,"92,70,32,129,50","55,75,51,93,34"
6953436610,False,2512,,81,"97,11,109,53,119","102,135,137,76,44"
6953439405,False,3203,3992.0,81,"86,129,109,137,5","41,58,83,81,74"
6953440506,True,3199,,81,"9,110,104,84,113","119,76,14,114,100"
6953440718,False,2573,4157.0,81,"8,105,7,106,123","50,72,44,11,2"
6953442202,False,541,7066.0,81,"11,73,107,106,20","114,32,25,15,126"
6953442901,False,1993,5762.0,81,"103,25,129,100,105","51,19,52,86,65"
6953443105,True,1960,4202.0,81,"82,83,10,57,80","107,88,106,67,123"
6953443519,True,2775,5216.0,81,"96,101,84,107,63","123,114,15,86,46"
6953444710,False,2329,3244.0,81,"21,26,71,36,46","100,39,70,14,86"
6953444812,False,1676,6548.0,81,"123,109,70,40,106","22,137,77,93,87"
6953447100,False,2403,4586.0,81,"123,74,30,81,36","106,62,55,68,41"
6953447302,False,3079,4676.0,81,"70,22,100,97,9","106,53,75,38,90"
6953448108,True,2607,3465.0,81,"63,47,7,18,90","135,105,106,10,75"
6953449805,True,2010,,81,"14,53,121,76,6","7,19,5,36,93"
6953450010,False,1847,3588.0,81,"1,38,21,14,101","6,46,83,123,16"
6953451910,False,2087,,81,"16,39,72,83,70","97,98,64,10,120"
6953452416,True,2923,4472.0,81,"86,89,9,21,105","31,129,62,120,48"
6953452508,False,2188,7066.0,81,"14,25,98,9,19","73,62,65,11,83"
6953453313,False,2858,4146.0,81,"83,6,14,112,65","32,5,74,70,96"
6953453615,True,1814,3670.0,81,"34,75,7,56,57","9,14,44,11,123"
6953454403,False,2972,3516.0,81,"35,107,129,83,43","93,5,65,98,32"
6953455603,False,3231,4674.0,81,"50,43,106,28,67","34,70,32,100,22"
6953455617,True,1848,5158.0,81,"8,88,84,17,104","114,70,75,4,9"
6953458200,False,1562,5751.0,81,"21,97,25,104,51","76,18,32,128,9"
6953458401,True,2028,4595.0,81,"28,90,63,30,25","69,86,22,41,5"
6953458517,True,2331,4393.0,81,"90,11,64,135,21","25,2,65,104,128"
6953460701,True,2531,3984.0,81,"32,9,109,65,92","100,4,91,31,28"
6953460800,False,2180,4697.0,81,"89,19,32,71,9","83,11,64,88,35"
6953463601,True,1995,4663.0,81,"135,52,67,128,83","72,65,93,98,86"
6953464802,False,1535,5047.0,81,"67,97,114,77,9","32,111,35,19,70"
6953465301,True,980,4286.0,81,"9,97,70,59,128","32,51,21,14,25"
6953465808,False,1888,3971.0,81,"9,96,75,106,70","8,43,128,121,59"
6953468114,True,3093,3764.0,81,"70,9,65,47,51","101,120,7,113,100"
6953468405,True,1676,,81,"126,38,25,57,19","123,53,35,14,111"
6953469218,True,1168,4879.0,81,"14,59,68,114,104","47,10,74,19,75"
6953469805,True,2314,4447.0,81,"137,86,62,34,41","120,50,11,128,22"
6953471010,True,2054,4126.0,81,"69,101,11,70,5","33,19,126,137,119"
6953472702,False,2936,,81,"39,64,21,93,14","65,26,107,98,41"
6953474207,False,2082,5521.0,81,"87,59,15,10,19","105,38,128,95,11"
6953477406,False,1828,5264.0,81,"21,76,54,136,86","34,75,5,104,93"
6953477506,False,1686,4748.0,81,"85,14,10,34,62","87,70,15,89,7"
6953480211,True,2791,4768.0,81,"137,52,30,67,129","101,32,41,21,53"
6953480612,True,1590,4990.0,81,"71,16,51,10,128","49,77,119,44,30"
6953481303,False,3594,5077.0,81,"40,23,34,119,70","97,80,14,25,136"
6953481706,True,2775,4440.0,81,"70,114,31,120,128","37,25,129,47,110"
6953482200,True,2272,4730.0,81,"137,83,15,93,34","47,104,1,14,128"
6953483312,False,3008,5050.0,81,"9,119,93,100,23","83,74,107,137,4"
6953483504,False,2391,5467.0,81,"19,84,11,43,29","70,8,85,75,98"
6953484704,True,1721,5190.0,81,"14,27,47,106,25","90,126,62,35,129"
6953484800,False,2420,4752.0,81,"76,86,128,10,120","137,91,35,44,68"
6952484907,True,1903,3279.0,81,"76,85,15,93,32","128,69,11,19,104"
6952485811,False,3586,3692.0,81,"74,69,83,9,63","31,14,8,47,65"
6952486918,True,3202,5548.0,81,"9,123,92,86,114","14,97,100,70,110"
6952488419,False,2896,7134.0,81,"66,129,40,6,9","61,79,106,70,114"
6952490003,True,1517,5836.0,81,"98,67,76,128,22","70,71,83,92,121"
6952490600,False,2234,7230.0,81,"62,34,51,53,123","75,78,81,9,19"
6952491410,False,2190,,81,"34,26,53,69,27","100,97,35,111,93"
6952493503,True,2280,5024.0,81,"70,52,47,30,15","93,62,7,119,65"
6952493612,True,1723,6331.0,81,"64,11,46,32,137","8,105,28,76,66"
6952497407,False,2953,4956.0,81,"75,56,74,53,97","89,104,105,30,65"
6952498604,True,2640,2999.0,81,"69,26,41,25,32","11,5,88,63,42"
6952498701,False,3356,3410.0,81,"71,97,21,36,106","79,41,123,59,16"
6952499708,True,2202,4635.0,81,"96,83,34,63,91","4,75,38,100,32"
6952501019,False,1917,3932.0,81,"96,68,71,41,26","15,34,3,54,19"
6952505111,True,2349,4433.0,81,"75,70,47,106,32","41,85,11,7,16"
6952506911,True,2186,5113.0,81,"25,86,69,66,63","59,100,15,34,112"
6952510019,True,2266,5210.0,81,"32,105,120,70,55","112,2,19,14,123"
6952512217,False,1856,1950.0,81,"41,105,22,61,30","83,137,53,101,29"
6952512707,False,2342,5282.0,81,"71,8,97,53,75","22,70,83,14,5"
6952513403,True,2748,4066.0,81,"83,104,47,6,72","14,9,77,93,120"
6952513703,True,2159,2409.0,81,"103,34,42,14,5","128,105,61,11,25"
6952515104,True,2002,4409.0,81,"86,25,19,14,112","100,137,5,12,22"
6952515509,False,2866,4683.0,81,"100,63,61,7,93","90,123,113,137,59"
6952515811,False,2705,2859.0,81,"44,76,97,5,53","22,31,104,93,56"
6952518109,True,2365,5243.0,81,"19,136,45,128,14","41,74,66,100,69"
6952521608,True,2033,2836.0,81,"32,83,44,19,16","93,51,14,100,7"
6952522109,True,2990,4605.0,81,"36,6,136,64,80","16,22,93,128,112"
6952524110,False,687,8338.0,81,"120,5,86,97,114","137,26,53,13,46"
6952527113,False,2102,3626.0,81,"11,58,22,109,15","32,96,6,87,39"
6952527804,True,1937,4038.0,81,"119,137,126,93,101","111,11,55,113,19"
6952529105,False,1908,,81,"86,60,22,74,35","27,76,25,9,8"
6952532512,True,1123,1965.0,81,"83,52,93,96,123","89,14,19,31,15"
6952532803,True,2500,3714.0,81,"11,18,30,85,38","13,49,75,70,123"
6952538116,True,2147,5239.0,81,"35,13,102,32,98","76,82,129,75,14"
6952540119,True,2826,6002.0,81,"57,105,25,32,96","40,101,39,19,93"
6952541504,False,2491,4335.0,81,"87,41,16,7,46","88,69,54,74,9"
6952542910,False,2513,4791.0,81,"109,107,78,52,83","100,114,34,75,43"
6952544117,True,2035,5460.0,81,"72,129,106,57,35","32,68,74,11,25"
6952545513,True,2509,6195.0,81,"86,100,61,87,41","63,120,123,85,57"
6952550308,True,2169,4334.0,81,"113,20,9,1,47","12,74,136,72,26"
6952551911,True,1958,4650.0,81,"107,55,137,89,110","120,44,60,97,101"
6952552608,False,3154,6555.0,81,"19,95,84,22,58","97,75,27,67,120"
6952553901,False,2141,5247.0,81,"62,26,69,63,85","56,53,97,83,18"
6952557212,False,2207,3969.0,81,"32,19,25,106,15","74,77,41,87,86"
6952557304,False,1664,7162.0,81,"102,11,65,71,52","15,51,25,137,110"
6952564214,True,2882,2774.0,81,"51,21,11,32,25","120,64,5,40,54"
6952564910,False,1460,5024.0,81,"14,7,89,64,65","61,52,86,54,32"
6952565511,True,1998,6386.0,81,"5,32,83,40,19","65,120,93,101,71"
6952565705,False,1447,4033.0,81,"101,32,54,110,97","83,22,137,128,48"
6952566801,True,1993,6125.0,81,"15,135,100,6,7","11,43,76,83,71"
6952569000,True,1784,,81,"47,63,86,14,74","137,46,100,31,59"
6952569106,False,2054,4968.0,81,"41,75,22,69,87","84,6,47,36,40"
6952569808,False,511,3609.0,81,"18,57,86,126,32","36,7,5,93,4"
6952571403,False,1728,2715.0,81,"14,48,65,22,101","64,1,100,108,86"
6952572118,False,2748,4631.0,81,"100,123,76,6,78","97,93,23,21,37"
6952573311,True,2398,5681.0,81,"100,129,11,5,17","63,62,53,49,120"
6952575712,True,1452,4887.0,81,"75,97,2,95,74","39,44,69,85,14"
6952576405,False,2451,,81,"32,96,6,25,128","106,67,14,68,30"
6952577303,True,1957,,81,"13,26,25,57,18","15,34,104,121,50"
6952577516,False,2106,4687.0,81,"76,70,38,22,19","74,44,51,101,104"
6952578305,True,2847,3400.0,81,"9,93,100,137,87","129,106,25,123,128"
6952580416,True,1269,3559.0,81,"119,135,17,77,6","91,43,14,21,52"
6952581016,True,2242,5094.0,81,"101,70,76,111,69","88,82,97,45,1"
6952586716,True,2243,4384.0,81,"68,6,33,123,46","97,1,43,50,72"
6952590201,True,2709,3542.0,81,"121,65,22,61,93","86,30,41,11,15"
6952590510,True,1821,5279.0,81,"101,77,25,107,14","73,18,69,80,32"
6952592008,True,1936,4489.0,81,"31,69,97,6,135","100,94,104,87,26"
6952592514,True,1468,2826.0,81,"64,86,114,78,106","74,7,18,135,5"
6952593710,False,2500,,81,"6,14,64,32,76","59,93,119,69,27"
6952596407,False,2398,4595.0,81,"47,84,38,41,32","114,100,53,75,104"
6952596415,False,2825,5379.0,81,"71,70,74,60,105","32,83,10,114,104"
6952602013,True,1305,4646.0,81,"128,87,137,85,10","27,65,110,104,70"
6952602405,True,4136,3949.0,81,"135,87,114,7,21","35,71,128,50,74"
6952603619,True,1560,5935.0,81,"123,83,126,25,96","32,114,19,9,61"
6952604419,True,1903,,81,"11,84,96,70,101","21,35,25,136,16"
6952605004,False,2865,4481.0,81,"106,10,27,14,128","16,19,123,25,68"
6952605406,True,2332,4686.0,81,"84,106,63,7,67","31,123,86,93,49"
6952606510,True,2535,5189.0,81,"5,93,74,14,33","136,75,46,70,110"
6952606912,False,2817,5599.0,81,"5,89,14,107,40","51,8,9,71,34"
6952607005,True,3337,3873.0,81,"6,100,38,75,11","20,19,113,4,123"
6952610102,True,2184,5903.0,81,"53,96,9,43,58","13,47,75,19,6"
6952613615,True,2428,5199.0,81,"11,29,123,87,74","137,54,63,26,28"
6952613907,False,1194,,81,"86,68,109,25,100","43,83,7,22,70"
6952616406,True,2585,7296.0,81,"13,93,15,9,83","74,5,47,135,100"
6952618412,False,3147,4261.0,81,"15,86,44,22,21","70,104,88,13,68"
6952619212,True,1934,4501.0,81,"92,75,73,19,99","27,60,63,128,80"
6952619407,False,1984,5282.0,81,"76,6,57,77,63","120,15,100,89,110"
6952619506,True,2348,4845.0,81,"30,34,123,16,70","6,69,18,65,50"
6952620305,False,1764,6263.0,81,"19,58,93,27,96","53,22,2,59,5"
6952621113,False,1716,5468.0,81,"22,75,89,13,29","7,73,107,15,112"
6952622104,False,2295,4988.0,81,"64,114,56,96,22","106,9,38,70,101"
6952623709,False,1310,3561.0,81,"17,97,83,11,107","106,19,77,6,86"
6952624007,False,2613,3886.0,81,"9,33,114,12,111","93,106,22,31,60"
6952624011,False,2303,3619.0,81,"123,137,14,103,41","32,77,25,106,71"
6952624202,False,2823,5081.0,81,"107,28,13,111,25","5,30,15,22,8"
6952625008,True,1716,5793.0,81,"20,5,128,137,25","110,53,19,15,7"
6952626915,True,2046,,81,"120,19,119,70,65","100,14,8,75,101"
6952627219,False,2484,5148.0,81,"39,71,37,93,63","101,15,18,4,75"
6952628200,True,1755,5085.0,81,"14,44,91,80,25","67,57,11,30,36"
6952628918,False,2609,6200.0,81,"128,106,100,53,75","25,32,9,114,7"
6951629004,False,2012,3240.0,81,"25,137,79,14,59","38,70,34,5,68"
6951632402,True,1252,5026.0,81,"86,59,68,76,52","63,135,57,13,9"
6951634005,True,2401,5030.0,81,"37,19,80,14,97","123,11,98,41,128"
6951634818,True,1816,5628.0,81,"15,119,67,32,120","98,113,35,43,86"
6951636600,True,2115,4840.0,81,"35,49,129,100,113","13,40,45,14,109"
6951637207,True,2921,3603.0,81,"123,51,47,73,6","39,25,62,35,7"
6951640519,False,2583,4157.0,81,"22,100,81,26,53","83,52,9,114,32"
6951643307,True,1474,,81,"123,97,11,1,36","96,5,101,6,56"
6951643912,False,2503,3164.0,81,"61,75,100,20,1","14,101,74,86,78"
6951645119,True,1361,5502.0,81,"25,136,97,9,42","15,72,44,75,39"
6951645803,False,1411,4722.0,81,"39,38,86,31,89","123,69,106,70,40"
6951645813,False,2787,4342.0,81,"35,91,32,48,9","53,83,22,47,69"
6951646314,False,1981,5287.0,81,"39,51,19,70,27","87,21,32,104,6"
6951646610,False,2434,4416.0,81,"59,4,57,126,15","67,32,80,21,129"
6951647209,False,2134,6093.0,81,"6,128,83,13,30","101,14,119,77,137"
6951648506,False,1618,5809.0,81,"61,20,54,17,119","114,38,5,106,63"
6951650114,False,2367,4517.0,81,"108,46,27,64,34","100,87,65,7,93"
6951650805,True,2817,3607.0,81,"106,44,21,51,121","45,71,9,14,109"
6951652610,True,2687,5445.0,81,"70,72,128,22,7","105,21,4,74,61"
6951652911,False,2537,,81,"104,37,25,13,31","69,19,86,128,42"
6951653915,False,2465,4982.0,81,"126,104,50,41,72","18,2,40,90,120"
6951655406,False,1915,4551.0,81,"96,49,101,110,86","3,107,21,70,113"
6951657806,False,2251,5984.0,81,"41,137,85,123,96","4,100,7,94,47"
6951657913,True,3159,4253.0,81,"5,39,129,8,86","36,74,75,7,41"
6951660311,False,2288,4956.0,81,"128,129,19,10,75","15,90,86,136,109"
6951660612,False,1588,5025.0,81,"59,54,114,32,30","25,6,14,137,9"
6951664407,True,1900,6047.0,81,"25,135,86,137,38","104,88,65,19,107"
6951667502,True,1062,4639.0,81,"69,57,18,11,40","5,53,6,137,106"
6951668513,True,2355,4000.0,81,"5,34,83,32,97","59,96,1,39,123"
6951669504,True,1138,2268.0,81,"70,9,75,46,97","5,1,100,120,86"
6951671405,True,2489,,81,"136,44,60,25,30","97,36,50,93,74"
6951671419,True,1977,4659.0,81,"47,4,9,10,123","35,77,83,7,86"
6951672400,False,1898,4533.0,81,"97,75,19,67,74","93,9,83,15,52"
6951673213,True,2708,3299.0,81,"19,136,41,55,65","120,52,86,14,39"
6951674600,False,1825,4580.0,81,"25,51,59,6,15","86,93,100,55,31"
6951674815,True,2214,4080.0,81,"104,74,101,44,88","60,48,73,30,32"
6951676717,True,2762,4517.0,81,"34,63,55,22,100","2,30,11,70,114"
6951677103,False,2022,,81,"113,32,15,129,9","52,93,30,29,72"
6951677212,True,1802,,81,"93,74,129,123,31","44,57,90,14,34"
6951678403,True,2510,6372.0,81,"5,25,97,19,6","129,62,135,52,91"
6951678813,True,3343,,81,"70,72,25,99,75","76,19,123,32,74"
6951680118,True,2210,6308.0,81,"57,52,27,18,96","83,56,53,129,100"
6951683511,False,2399,4634.0,81,"104,123,68,59,4","37,14,1,135,126"
6951688110,True,1720,,81,"43,76,80,85,7","10,54,65,51,5"
6951688402,True,1701,5817.0,81,"50,65,22,135,93","83,14,32,74,104"
6951689300,False,2166,3280.0,81,"97,86,126,70,64","14,34,25,53,72"
6951690701,False,1312,5664.0,81,"108,9,56,105,100","3,106,15,6,107"
6951691708,True,1562,4522.0,81,"104,107,76,18,20","45,89,27,32,53"
6951695813,True,1470,4791.0,81,"99,57,34,6,111","32,26,2,106,12"
6951696217,False,1380,5208.0,81,"93,128,69,90,7","40,19,137,41,9"
6951702405,False,1753,5483.0,81,"87,107,59,93,33","111,48,137,14,35"
6951703502,False,1817,4525.0,81,"111,45,65,104,8","25,28,14,97,114"
6951704506,False,1376,4705.0,81,"15,50,93,11,88","76,6,71,9,92"
6951705106,True,1918,4053.0,81,"26,53,47,96,71","59,64,25,137,104"
6951705709,False,2615,4697.0,81,"32,14,114,51,112","30,89,86,16,101"
6951705809,False,2606,4801.0,81,"17,35,137,14,50","28,32,70,22,114"
6951706914,False,3123,2448.0,81,"113,83,45,87,12","67,76,96,110,30"
6951707113,True,2679,3353.0,81,"121,39,107,38,1","79,34,77,89,14"
6951709008,False,2370,5762.0,81,"25,11,77,88,83","65,32,53,104,9"
6951709809,False,2094,5527.0,81,"52,104,86,63,136","38,85,106,114,64"
6951710910,False,1421,6213.0,81,"22,9,34,42,49","120,100,104,93,123"
6951711001,False,1971,5414.0,81,"55,93,32,74,83","50,86,6,96,52"
6951712319,True,2452,3821.0,81,"5,123,93,55,13","113,100,45,109,15"
6951713009,True,3206,5561.0,81,"69,106,119,86,12","114,135,100,43,35"
6951716010,False,2074,3778.0,81,"79,56,88,104,87","135,70,68,49,100"
6951717508,True,1596,5156.0,81,"14,43,40,100,25","9,52,1,97,22"
6951717706,True,2151,4843.0,81,"105,120,23,93,79","22,25,50,100,38"
6951718517,True,1931,,81,"86,27,70,17,129","93,100,98,128,21"
6951720613,True,2071,4816.0,81,"80,100,69,19,102","98,68,42,47,32"
6951721906,True,2217,4824.0,81,"70,110,2,97,106","72,62,31,14,100"
6951722013,False,1899,2621.0,81,"44,119,126,112,53","54,64,100,101,2"
6951722712,True,3715,3140.0,81,"104,95,51,50,43","34,47,35,86,30"
6951723707,False,2170,4349.0,81,"5,14,8,79,11","75,135,114,119,1"
6951724303,False,2332,4912.0,81,"25,48,106,86,2","20,47,87,65,53"
6951724807,True,697,3819.0,81,"123,22,98,67,71","53,32,93,135,5"
6951726102,False,2550,4324.0,81,"121,100,109,9,22","104,101,46,39,32"
6951727404,False,3382,3623.0,81,"126,123,44,100,97","2,11,63,83,70"
6951728911,True,2003,3651.0,81,"77,44,50,98,19","14,84,15,71,72"
6951730818,True,2668,6083.0,81,"75,41,32,123,85","6,105,120,62,30"
6951734109,False,1874,3806.0,81,"105,14,95,76,72","75,93,86,4,13"
6951735305,True,1813,4667.0,81,"1,75,28,88,92","129,81,14,97,53"
6951735912,True,1627,5336.0,81,"100,93,86,6,49","10,114,14,120,62"
6951736006,False,2815,5162.0,81,"3,25,6,28,100","11,35,5,96,88"
6951737101,True,2233,4020.0,81,"36,40,67,75,20","22,11,39,101,98"
6951737411,False,2490,5080.0,81,"5,120,100,110,114","2,107,10,91,50"
6951740208,True,2815,4387.0,81,"7,47,70,13,112","27,106,60,41,30"
6951740504,True,2872,4644.0,81,"25,34,69,101,83","93,71,87,75,74"
6951742114,False,2099,5736.0,81,"87,42,86,39,129","65,68,97,70,104"
6951743817,False,2500,4185.0,81,"25,106,104,75,137","49,7,55,37,89"
6951747819,True,1580,5282.0,81,"31,44,15,86,106","10,50,48,32,26"
6951747917,True,1551,,81,"63,59,75,113,30","114,25,50,32,135"
6951748911,True,1641,4109.0,81,"120,29,70,84,21","43,86,88,56,96"
6951749004,True,1891,,81,"46,106,5,107,120","105,44,126,86,97"
6951749208,False,1915,4788.0,81,"68,129,41,25,32","38,14,101,111,34"
6951749215,False,1341,4396.0,81,"75,17,121,104,56","70,87,100,137,20"
6951750206,True,1058,,81,"123,54,114,3,100","85,29,9,11,25"
6951752206,False,2866,4022.0,81,"53,17,1,75,72","49,89,74,105,9"
6951752707,True,827,3580.0,81,"2,65,19,4,114","9,25,6,92,79"
6951753201,True,2098,5027.0,81,"74,75,128,41,71","123,45,76,4,32"
6951753503,True,1687,3005.0,81,"2,74,123,84,1","105,11,35,22,19"
6950754412,False,2394,4737.0,81,"23,18,120,15,64","87,97,71,76,93"
6950754419,False,2151,3518.0,81,"120,69,9,50,53","72,92,128,93,104"
6950755915,False,1604,4316.0,81,"70,135,11,16,87","25,59,62,7,104"
6950756315,True,3111,5958.0,81,"100,89,55,87,106","57,19,54,9,61"
6950757405,True,3601,3588.0,81,"104,11,32,6,75","89,119,112,16,76"
6950757504,True,2590,3952.0,81,"69,25,100,88,113","46,128,95,123,58"
6950757812,False,3106,4634.0,81,"19,135,129,9,11","38,20,75,14,41"
6950757901,False,1616,5002.0,81,"34,104,86,85,11","114,77,123,22,100"
6950758116,True,1387,5619.0,81,"1,40,135,51,97","128,7,17,86,54"
6950758513,True,2224,4219.0,81,"69,71,31,52,136","105,19,49,106,93"
